complexity,comments,duplication,test_success,fast_tests,coverage,repository,version,datetime,ncloc,code_quality,testing_status,Maintainability,Reliability,total
0.975,0.0,1.0,1.0,1.0,0.9111111111111111,fga-eps-mds-2026-1-RetinaScan-Web,1.0.1,,8068,0.65175,0.9555555555555555,0.325875,0.47777777777777775,0.8036527777777778
0.975,0.0,1.0,1.0,1.0,0.9111111111111111,fga-eps-mds-2026-1-RetinaScan-Web,1.0.1,,8068,0.65175,0.9555555555555555,0.325875,0.47777777777777775,0.8036527777777778
0.975,0.0,1.0,1.0,1.0,0.9111111111111111,fga-eps-mds-2026-1-RetinaScan-Web,1.0.2,,8068,0.65175,0.9555555555555555,0.325875,0.47777777777777775,0.8036527777777778
0.9736842105263158,0.0,1.0,1.0,1.0,0.9761904761904762,fga-eps-mds-2026-1-RetinaScan-Api,1.0.1,,6208,0.6513157894736843,0.9880952380952381,0.32565789473684215,0.49404761904761907,0.8197055137844612
0.9736842105263158,0.0,1.0,1.0,1.0,0.9761904761904762,fga-eps-mds-2026-1-RetinaScan-Api,1.0.2,,6208,0.6513157894736843,0.9880952380952381,0.32565789473684215,0.49404761904761907,0.8197055137844612
0.9736842105263158,0.0,1.0,1.0,1.0,0.9761904761904762,fga-eps-mds-2026-1-RetinaScan-Api,1.0.2,,6208,0.6513157894736843,0.9880952380952381,0.32565789473684215,0.49404761904761907,0.8197055137844612
